state,route,link,busname,bustype,departing_time,duration,reaching_time,price,star_rating,seat_availablity
APSRTC,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Zingbus Plus,Scania AC Multi Axle Sleeper (2+1),21:40,02h 40m,00:20,990.0,1.0,30
APSRTC,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Rajesh Transports,A/C Sleeper (2+1),23:20,03h 25m,02:45,1775.0,3.6,29
APSRTC,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Morning Star Travels,A/C Sleeper (2+1),17:45,03h 45m,21:30,1290.0,1.9,23
APSRTC,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,True Bus,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),18:00,03h 30m,21:30,4400.0,2.8,36
APSRTC,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Morning Star Travels,A/C Sleeper (2+1),18:30,04h 15m,22:45,1290.0,1.9,28
APSRTC,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Morning Star Travels,Scania AC Multi Axle Sleeper (2+1),18:30,03h 30m,22:00,1090.0,2.3,30
APSRTC,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Morning Star Travels,A/C Sleeper (2+1),19:15,03h 45m,23:00,1290.0,1.0,18
APSRTC,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,CHAITRA SRI TRAVELS,Non A/C Seater / Sleeper (2+1),19:15,04h 35m,23:50,700.0,2.6,19
APSRTC,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Chalasani Travels (Kaleswari),A/C Sleeper (2+1),19:30,03h 50m,23:20,1200.0,1.0,8
APSRTC,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,CHAITRA SRI TRAVELS,NON A/C Sleeper (2+1),20:15,04h 35m,00:50,800.0,2.6,22
APSRTC,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Sree Hari Travels,NON A/C Sleeper (2+1),20:30,06h 00m,02:30,1299.0,2.6,30
APSRTC,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Svkdt travels,A/C Sleeper (2+1),20:30,02h 29m,22:59,1400.0,2.0,29
APSRTC,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:00,03h 15m,01:15,1209.0,2.7,28
APSRTC,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Morning Star Travels,A/C Sleeper (2+1),22:25,02h 45m,01:10,1290.0,2.0,27
APSRTC,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Rajesh Transports,A/C Volvo B11R Multi-Axle Sleeper (2+1),23:20,03h 25m,02:45,1080.0,1.0,27
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 6712,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:45,04h 35m,16:20,340.0,3.0,32
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 6356,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:00,04h 15m,16:15,340.0,4.4,31
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 52847,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:45,04h 05m,16:50,340.0,2.4,30
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 6332,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:45,04h 30m,17:15,340.0,3.0,34
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 52265,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",13:30,05h 00m,18:30,307.0,1.5,35
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 52849,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,04h 00m,18:00,340.0,3.7,33
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 52975,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:30,04h 00m,18:30,340.0,4.1,34
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 6627,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:45,05h 00m,19:45,340.0,3.9,34
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 6328,INDRA(A.C. Seater),15:15,03h 15m,18:30,433.0,3.6,29
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 6969,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:15,04h 00m,19:15,340.0,2.6,32
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 52935,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",15:45,05h 00m,20:45,307.0,3.9,35
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 52267,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",16:15,05h 00m,21:15,307.0,2.4,35
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 6745,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:00,04h 25m,21:25,340.0,3.8,29
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 52269,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",17:30,05h 00m,22:30,307.0,2.9,33
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 52921,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:00,04h 50m,22:50,340.0,2.2,34
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 52937,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",21:45,05h 00m,02:45,307.0,4.5,36
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 6985,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,05h 00m,03:30,340.0,4.1,30
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 6781,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:45,04h 45m,03:30,307.0,3.8,18
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 6960,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,03h 50m,03:05,340.0,3.0,27
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 6703,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:45,03h 50m,03:35,340.0,3.3,17
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 6962,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:58,03h 52m,03:50,340.0,3.5,24
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,APSRTC - 6986,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:59,04h 21m,04:20,340.0,3.3,34
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,TGSRTC - 1009,Super Luxury (Non AC Seater 2+2 Push Back),12:10,04h 10m,16:20,267.0,4.1,29
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,TGSRTC - 1297,LAHARI A/C SLEEPER CUM SEATER,12:45,03h 50m,16:35,303.0,3.6,21
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,TGSRTC - 1029,Super Luxury (Non AC Seater 2+2 Push Back),13:55,04h 10m,18:05,674.0,1.0,31
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,TGSRTC - 4493,Super Luxury (Non AC Seater 2+2 Push Back),15:30,04h 10m,19:40,269.0,3.7,29
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,TGSRTC - 1920,LAHARI A/C SLEEPER CUM SEATER,16:30,03h 50m,20:20,303.0,3.3,30
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,TGSRTC - 1003,Super Luxury (Non AC Seater 2+2 Push Back),17:25,04h 10m,21:35,267.0,2.0,31
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,TGSRTC - 1001,LAHARI A/C SLEEPER CUM SEATER,23:35,04h 20m,03:55,303.0,2.7,28
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,YAS TOURS AND TRAVELS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),22:05,03h 10m,01:15,700.0,4.7,35
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Royal Rich India,Bharat Benz A/C Sleeper (2+1),20:10,03h 35m,23:45,750.0,4.6,18
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,OVR Travels,Non A/C Seater / Sleeper (2+1),23:40,05h 50m,05:30,650.0,5.0,24
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,YAS TOURS AND TRAVELS,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),22:00,03h 15m,01:15,1000.0,4.1,19
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Skyline Transport,Non A/C Seater / Sleeper (2+1),23:15,05h 15m,04:30,3999.0,4.0,45
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,GreenLine Travels And Holidays,NON A/C Sleeper (2+1),00:30,05h 00m,05:30,849.0,4.0,16
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),23:55,03h 05m,03:00,900.0,4.0,24
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,YAS TOURS AND TRAVELS,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),23:55,03h 35m,03:30,1100.0,4.3,27
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,GreenLine Travels And Holidays,A/C Sleeper (2+1),01:15,03h 50m,05:05,950.0,4.0,20
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Kallada Travels (Suresh Kallada),Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),21:25,03h 00m,00:25,600.0,3.8,37
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,YAS TOURS AND TRAVELS,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),20:25,03h 20m,23:45,1000.0,3.8,27
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),22:15,03h 15m,01:30,850.0,3.3,23
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),20:05,03h 35m,23:40,900.0,3.2,21
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,OVR Travels,NON A/C Sleeper (2+1),23:40,05h 50m,05:30,850.0,3.6,12
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,ORM Tours and Travels,A/C Sleeper (2+1),23:30,06h 00m,05:30,800.0,3.9,29
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Orange Tours And Travels,Scania AC Multi Axle Sleeper (2+1),21:45,03h 30m,01:15,1200.0,3.9,37
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Dream Line Travels Pvt Ltd,VE A/C Sleeper (2+1),04:20,04h 55m,09:15,833.0,3.6,16
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Dream Line Travels Pvt Ltd,VE A/C Sleeper (2+1),04:20,05h 40m,10:00,2220.0,3.6,36
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Northern Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:00,03h 30m,21:30,420.0,2.2,31
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),23:00,03h 25m,02:25,850.0,2.5,31
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),22:55,03h 30m,02:25,850.0,1.6,25
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Delta Transports Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),00:10,03h 40m,03:50,1100.0,2.0,24
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),23:30,03h 00m,02:30,1600.0,2.1,30
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,BigBus,Volvo 9600 Multi-Axle A/C Sleeper (2+1),20:00,03h 40m,23:40,1200.0,2.0,32
APSRTC,Anantapur (andhra pradesh) to Bangalore,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,BigBus,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:10,03h 05m,02:15,1200.0,2.0,25
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5458,SAPTAGIRI EXPRESS,11:30,06h 00m,17:30,284.0,3.1,45
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5464,SAPTAGIRI EXPRESS,12:00,06h 00m,18:00,284.0,4.7,45
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5460,SAPTAGIRI EXPRESS,12:30,06h 00m,18:30,284.0,4.3,45
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 47147,INDRA(A.C. Seater),13:00,05h 15m,18:15,506.0,4.3,30
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5624,Express(Non AC Seater),13:20,06h 00m,19:20,294.0,3.3,45
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 9007,Express(Non AC Seater),13:45,06h 00m,19:45,280.0,4.2,33
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5444,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,06h 00m,20:00,398.0,3.9,32
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 47236,Express(Non AC Seater),14:15,06h 05m,20:20,280.0,4.0,43
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5075,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),14:45,04h 15m,19:00,632.0,3.7,44
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5490,SAPTAGIRI EXPRESS,14:45,06h 00m,20:45,284.0,2.3,43
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 9774,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:00,04h 50m,19:50,398.0,3.0,32
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5452,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:00,06h 00m,21:00,398.0,4.3,34
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 9049,Express(Non AC Seater),15:20,05h 20m,20:40,280.0,4.2,45
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 3758,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,04h 50m,21:20,398.0,2.4,33
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5518,SAPTAGIRI EXPRESS,17:00,06h 00m,23:00,314.0,3.3,45
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 9003,Express(Non AC Seater),18:00,06h 25m,00:25,294.0,2.3,46
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 9041,Express(Non AC Seater),19:00,06h 25m,01:25,314.0,2.4,44
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 9061,Express(Non AC Seater),19:45,05h 25m,01:10,280.0,3.8,40
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5524,Express(Non AC Seater),20:45,06h 10m,02:55,280.0,2.5,45
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 9080,Express(Non AC Seater),21:15,05h 25m,02:40,280.0,3.1,43
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 3764,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,04h 50m,02:20,398.0,3.8,26
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5504,SAPTAGIRI EXPRESS,21:45,06h 00m,03:45,284.0,4.6,45
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5314,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,05h 35m,04:05,399.0,2.8,33
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5528,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,06h 45m,05:15,425.0,4.3,28
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 3878,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,04h 30m,03:15,398.0,2.4,31
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 4631,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:50,05h 00m,03:50,399.0,4.3,33
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5450,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,06h 00m,05:00,398.0,4.1,31
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5087,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,04h 15m,03:15,398.0,1.8,33
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 47151,INDRA(A.C. Seater),23:00,05h 00m,04:00,506.0,4.2,37
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5626,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",23:15,06h 00m,05:15,362.0,3.8,37
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5454,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,06h 00m,05:30,398.0,4.4,31
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5089,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,03h 45m,03:15,398.0,3.2,33
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5118,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:50,04h 35m,04:25,399.0,4.5,25
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5620,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",23:50,06h 00m,05:50,362.0,3.9,32
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5532,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:55,06h 00m,05:55,398.0,3.9,31
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,NueGo,Electric A/C Seater (2+2),10:30,05h 40m,16:10,333.0,3.9,21
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,NueGo,Electric A/C Seater (2+2),11:00,06h 10m,17:10,332.0,4.1,16
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,NueGo,Electric A/C Seater (2+2),12:00,06h 45m,18:45,332.0,4.1,27
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,AdHYBUS,Bharat Benz A/C Sleeper (2+1),15:45,05h 30m,21:15,550.0,4.4,26
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,FRESHBUS,Electric A/C Seater (2+2),14:00,06h 20m,20:20,399.0,4.7,35
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,NueGo,Electric A/C Seater (2+2),15:00,06h 45m,21:45,333.0,3.6,34
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,RCV Travels,A/C Seater / Sleeper (2+1),23:00,05h 00m,04:00,359.0,4.7,22
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,AdVEGA BUS,A/C Seater / Sleeper (2+1),23:55,04h 15m,04:10,475.0,3.9,26
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,FRESHBUS,Electric A/C Seater (2+2),16:00,06h 20m,22:20,399.0,4.7,28
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,FRESHBUS,Electric A/C Seater (2+2),23:50,05h 55m,05:45,399.0,4.6,33
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,NueGo,Electric A/C Seater (2+2),18:00,06h 10m,00:10,332.0,4.0,36
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,BSRM Travels,A/C Seater / Sleeper (2+1),23:25,06h 15m,05:40,399.0,4.8,26
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,NueGo,Electric A/C Seater (2+2),19:30,06h 10m,01:40,332.0,3.9,41
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,FRESHBUS,Electric A/C Seater (2+2),22:00,05h 40m,03:40,399.0,4.7,33
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,NueGo,Electric A/C Seater (2+2),22:00,06h 10m,04:10,332.0,4.1,43
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,RK Travels,Non A/C Seater / Sleeper (2+1),22:30,05h 50m,04:20,399.0,3.3,18
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,GreenLine Travels And Holidays,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),22:45,06h 00m,04:45,799.0,3.6,29
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,FRESHBUS,Electric A/C Seater (2+2),22:50,05h 55m,04:45,399.0,4.7,30
APSRTC,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,RK Travels,Non A/C Seater / Sleeper (2+1),22:50,07h 10m,06:00,399.0,3.3,28
